[Header]
Application Name	LabSolutions
Version	5.97
Data File Name	G:\GC data\Mara\MWH_027\27.04.2026_MWH_027_t120m_029.gcd
Output Date	30.04.2026
Output Time	14:37:10

[File Information]
Type	Data File
Generated	27.04.2026 23:20:05
Generated by	System Administrator
Modified	30.04.2026 14:37:10
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	27.04.2026 23:23:13
Sample Type	0:Unknown
Level	0
Sample Name	MWH_027_t120m
Sample ID	
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	8
Injection Volume	0,2
Injection Count	1
Bar Code	

[Original Files]
Data File	G:\GC data\Mara\27.04.2026_MWH_027_t120m_029.gcd
Method File	G:\GC data\MWH3_60-150-200_0-2uL_split50.gcm
Batch File	G:\GC data\Mara\MWH_027-029.gcb
Report Format File	c:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name	GC-3
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	DET#4
Detector Name	FID1
# of Channels	1

[Peak Table(Ch1)]
# of Peaks	5
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
1	1,565	1,508	1,704	124382	98130	1,268	0,000	   			0,000	38378	0,000	1,515	0,000	0,000	0	0	0,000	0,000
2	1,884	1,858	1,965	4391	3207	1,369	0,000	   			0,204	46400	0,000	1,487	9,557	0,000	0	0	0,000	0,000
3	6,934	6,865	7,136	1434	199	7,206	0,000	   			3,431	20297	0,000	2,032	44,095	16,831	0	0	0,000	0,000
4	7,527	7,476	7,766	3029	738	4,106	0,000	   			3,810	186857	0,000	4,297	4,501	1,110	0	0	0,000	0,000
5	10,585	10,524	10,692	1809	403	4,490	0,000	 V 			5,765	109177	0,000	0,000	31,005	1,513	0	0	0,000	0,000

[Chromatogram (Ch1)]
Interval(msec)	40
# of Points	18945
Start Time(min)	0,000
End Time(min)	12,630
R.Time (min)	Intensity
0,00017	-13
0,00083	-13
0,00150	-13
0,00217	-12
0,00283	-12
0,00350	-11
0,00417	-11
0,00483	-11
0,00550	-11
