Schilling
1, -661352448, 31559.8748, 250.932267
2, -466243584, 31558.7849, 250.923601
3, -352671744, 31557.6949, 250.914935
4, -295233536, 31556.6050, 250.906269
5, -188299264, 31555.5151, 250.897603
6, -214599680, 31554.4252, 250.888937
7, -508106752, 31553.3353, 250.880271
8, -737554432, 31552.2454, 250.871606
9, -532666368, 31551.1555, 250.862940
10, -101591040, 31550.0655, 250.854274
11, 60372992, 31548.9756, 250.845608
12, -103317504, 31547.8857, 250.836942
13, -236517376, 31546.7958, 250.828276
14, -180946944, 31545.7059, 250.819610
15, -122728448, 31544.6160, 250.810944
16, -204220416, 31543.5261, 250.802278
17, -350349312, 31542.4362, 250.793613
18, -436023296, 31541.3462, 250.784947
19, -377899008, 31540.2563, 250.776281
20, -161677312, 31539.1664, 250.767615
21, 33304576, 31538.0765, 250.758949
22, -75034624, 31536.9866, 250.750283
23, -460220416, 31535.8967, 250.741617
24, -706643968, 31534.8068, 250.732951
25, -557043712, 31533.7168, 250.724285
26, -268472320, 31532.6269, 250.715619
27, -182120448, 31531.5370, 250.706954
28, -238249984, 31530.4471, 250.698288
29, -204890112, 31529.3572, 250.689622
30, -100835328, 31528.2673, 250.680956
31, -81133568, 31527.1774, 250.672290
32, -154583040, 31526.0875, 250.663624
33, -290648064, 31524.9975, 250.654958
34, -537694208, 31523.9076, 250.646292
35, -787124224, 31522.8177, 250.637626
36, -744800256, 31521.7278, 250.628961
37, -399601664, 31520.6379, 250.620295
38, -151648256, 31519.5480, 250.611629
39, -192956416, 31518.4581, 250.602963
40, -192147456, 31517.3681, 250.594297
41, 68550656, 31516.2782, 250.585631
42, 237598720, 31515.1883, 250.576965
43, 23259136, 31514.0984, 250.568299
44, -220100608, 31513.0085, 250.559633
45, -97351680, 31511.9186, 250.550968
46, 91035648, 31510.8287, 250.542302
47, -121749504, 31509.7387, 250.533636
48, -484386816, 31508.6488, 250.524970
49, -411879424, 31507.5589, 250.516304
50, 14923776, 31506.4690, 250.507638
51, 201367552, 31505.3791, 250.498972
52, 27078656, 31504.2892, 250.490306
53, -78426112, 31503.1993, 250.481640
54, 26241024, 31502.1094, 250.472975
55, 26437632, 31501.0194, 250.464309
56, -154492928, 31499.9295, 250.455643
57, -184680448, 31498.8396, 250.446977
58, 45682688, 31497.7497, 250.438311
59, 211456000, 31496.6598, 250.429645
60, 92489728, 31495.5699, 250.420979
61, -168253440, 31494.4800, 250.412313
62, -426045440, 31493.3900, 250.403647
63, -691671040, 31492.3001, 250.394981
64, -875499520, 31491.2102, 250.386316
