Schilling
1, -81633280, 8036.3312, 16.066878
2, -83748864, 8036.1845, 16.066584
3, -84277248, 8036.0377, 16.066291
4, -83231744, 8035.8910, 16.065998
5, -81410048, 8035.7443, 16.065704
6, -82352128, 8035.5976, 16.065411
7, -84978688, 8035.4509, 16.065118
8, -83462144, 8035.3041, 16.064824
9, -83612672, 8035.1574, 16.064531
10, -84361216, 8035.0107, 16.064238
11, -82855936, 8034.8640, 16.063944
12, -81366016, 8034.7173, 16.063651
13, -81261568, 8034.5706, 16.063358
14, -85063680, 8034.4238, 16.063064
15, -85118976, 8034.2771, 16.062771
16, -80945152, 8034.1304, 16.062478
17, -80813056, 8033.9837, 16.062184
18, -82808832, 8033.8370, 16.061891
19, -82020352, 8033.6902, 16.061598
20, -76535808, 8033.5435, 16.061304
21, -68379648, 8033.3968, 16.061011
22, -67025920, 8033.2501, 16.060718
23, -71020544, 8033.1034, 16.060424
24, -72880128, 8032.9566, 16.060131
25, -77642752, 8032.8099, 16.059838
26, -80086016, 8032.6632, 16.059544
27, -79258624, 8032.5165, 16.059251
28, -76900352, 8032.3698, 16.058958
29, -78678016, 8032.2230, 16.058664
30, -78214144, 8032.0763, 16.058371
31, -77427712, 8031.9296, 16.058078
32, -79457280, 8031.7829, 16.057784
33, -82028544, 8031.6362, 16.057491
34, -81387520, 8031.4894, 16.057198
35, -82198528, 8031.3427, 16.056904
36, -82491392, 8031.1960, 16.056611
37, -81231872, 8031.0493, 16.056318
38, -78223360, 8030.9026, 16.056024
39, -76387328, 8030.7559, 16.055731
40, -77357056, 8030.6091, 16.055438
41, -78066688, 8030.4624, 16.055144
42, -78578688, 8030.3157, 16.054851
43, -82312192, 8030.1690, 16.054558
44, -89028608, 8030.0223, 16.054264
45, -87242752, 8029.8755, 16.053971
46, -80623616, 8029.7288, 16.053678
47, -77003776, 8029.5821, 16.053384
48, -78520320, 8029.4354, 16.053091
49, -79380480, 8029.2887, 16.052798
50, -78538752, 8029.1419, 16.052504
51, -78963712, 8028.9952, 16.052211
52, -79742976, 8028.8485, 16.051918
53, -74747904, 8028.7018, 16.051624
54, -72272896, 8028.5551, 16.051331
55, -74110976, 8028.4083, 16.051038
56, -75823104, 8028.2616, 16.050744
57, -74037248, 8028.1149, 16.050451
58, -72252416, 8027.9682, 16.050158
59, -71102464, 8027.8215, 16.049864
60, -72801280, 8027.6748, 16.049571
61, -72418304, 8027.5280, 16.049278
62, -71129088, 8027.3813, 16.048984
63, -74303488, 8027.2346, 16.048691
64, -74397696, 8027.0879, 16.048398
65, -73797632, 8026.9412, 16.048104
66, -74603520, 8026.7944, 16.047811
67, -75745280, 8026.6477, 16.047518
68, -78418944, 8026.5010, 16.047224
69, -77186048, 8026.3543, 16.046931
70, -74229760, 8026.2076, 16.046638
