MWH-017_CD2
1, -250025984, 31691.3349, 251.977768
2, -264736768, 31690.2450, 251.969103
3, -217976832, 31689.1551, 251.960437
4, -16746496, 31688.0652, 251.951771
5, 218873856, 31686.9753, 251.943105
6, 205342720, 31685.8853, 251.934439
7, -159490048, 31684.7954, 251.925773
8, -588881920, 31683.7055, 251.917107
9, -707831808, 31682.6156, 251.908441
10, -493391872, 31681.5257, 251.899775
11, -222521344, 31680.4358, 251.891109
12, -58851328, 31679.3459, 251.882444
13, 33998848, 31678.2559, 251.873778
14, 4245504, 31677.1660, 251.865112
15, -295606272, 31676.0761, 251.856446
16, -735746048, 31674.9862, 251.847780
17, -888211456, 31673.8963, 251.839114
18, -579059712, 31672.8064, 251.830448
19, -171900928, 31671.7165, 251.821782
20, -76404736, 31670.6266, 251.813116
21, -239466496, 31669.5366, 251.804450
22, -375445504, 31668.4467, 251.795785
23, -432230400, 31667.3568, 251.787119
24, -507103232, 31666.2669, 251.778453
25, -532121600, 31665.1770, 251.769787
26, -425945088, 31664.0871, 251.761121
27, -386521088, 31662.9972, 251.752455
28, -614363136, 31661.9072, 251.743789
29, -861315072, 31660.8173, 251.735123
30, -707563520, 31659.7274, 251.726457
31, -236140544, 31658.6375, 251.717791
32, 44863488, 31657.5476, 251.709126
33, -36722688, 31656.4577, 251.700460
34, -140677120, 31655.3678, 251.691794
35, -86853632, 31654.2778, 251.683128
36, -155494400, 31653.1879, 251.674462
37, -484329472, 31652.0980, 251.665796
38, -690401280, 31651.0081, 251.657130
39, -478730240, 31649.9182, 251.648464
40, -208021504, 31648.8283, 251.639798
41, -366589952, 31647.7384, 251.631132
42, -778194944, 31646.6485, 251.622467
43, -868067328, 31645.5585, 251.613801
44, -561043456, 31644.4686, 251.605135
45, -357709824, 31643.3787, 251.596469
46, -533477376, 31642.2888, 251.587803
47, -790104064, 31641.1989, 251.579137
48, -811165696, 31640.1090, 251.570471
49, -699854848, 31639.0191, 251.561805
50, -662001664, 31637.9291, 251.553139
51, -633466880, 31636.8392, 251.544473
52, -491538432, 31635.7493, 251.535808
53, -359079936, 31634.6594, 251.527142
54, -407361536, 31633.5695, 251.518476
55, -539725824, 31632.4796, 251.509810
56, -542679040, 31631.3897, 251.501144
57, -419917824, 31630.2998, 251.492478
58, -321630208, 31629.2098, 251.483812
59, -251531264, 31628.1199, 251.475146
60, -117006336, 31627.0300, 251.466480
61, -3512320, 31625.9401, 251.457814
62, -101894144, 31624.8502, 251.449149
63, -351631360, 31623.7603, 251.440483
64, -439869440, 31622.6704, 251.431817
65, -241879040, 31621.5804, 251.423151
66, -25761792, 31620.4905, 251.414485
67, -82548736, 31619.4006, 251.405819
68, -333017088, 31618.3107, 251.397153
69, -470296576, 31617.2208, 251.388487
70, -379541504, 31616.1309, 251.379821
71, -240097280, 31615.0410, 251.371155
72, -250548224, 31613.9510, 251.362490
73, -395151360, 31612.8611, 251.353824
74, -498251776, 31611.7712, 251.345158
75, -436944896, 31610.6813, 251.336492
76, -278484992, 31609.5914, 251.327826
77, -205037568, 31608.5015, 251.319160
78, -273248256, 31607.4116, 251.310494
79, -296554496, 31606.3217, 251.301828
80, -89278464, 31605.2317, 251.293162
81, 201185280, 31604.1418, 251.284496
82, 220563456, 31603.0519, 251.275831
83, -81317888, 31601.9620, 251.267165
84, -324448256, 31600.8721, 251.258499
